File,Window,Time Start,Time End,Predicted,Ground Truth
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,90,90.0,91.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,91,91.0,92.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,92,92.0,93.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,93,93.0,94.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,94,94.0,95.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,95,95.0,96.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,96,96.0,97.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,97,97.0,98.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,98,98.0,99.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,99,99.0,100.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,100,100.0,101.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,101,101.0,102.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,102,102.0,103.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,103,103.0,104.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,104,104.0,105.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,105,105.0,106.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,106,106.0,107.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,107,107.0,108.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,108,108.0,109.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,109,109.0,110.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,110,110.0,111.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,111,111.0,112.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,112,112.0,113.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,113,113.0,114.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,114,114.0,115.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,115,115.0,116.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,116,116.0,117.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,117,117.0,118.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,118,118.0,119.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,119,119.0,120.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,120,120.0,121.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,121,121.0,122.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,122,122.0,123.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,123,123.0,124.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,124,124.0,125.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,125,125.0,126.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,126,126.0,127.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,127,127.0,128.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,128,128.0,129.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,129,129.0,130.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,130,130.0,131.0,khong,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,131,131.0,132.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,132,132.0,133.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,133,133.0,134.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,134,134.0,135.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,135,135.0,136.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,136,136.0,137.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,137,137.0,138.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,138,138.0,139.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,139,139.0,140.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,140,140.0,141.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,141,141.0,142.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,142,142.0,143.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,143,143.0,144.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,144,144.0,145.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,145,145.0,146.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,146,146.0,147.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,147,147.0,148.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,148,148.0,149.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,149,149.0,150.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,150,150.0,151.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,151,151.0,152.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,152,152.0,153.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,153,153.0,154.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,154,154.0,155.0,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin.wav,155,155.0,155.086125,Sperm Whale,Pantropical Spotted Dolphin
audio2025_rec/Ross Seal/Ross Seal.wav,0,0.0,1.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,1,1.0,2.0,Northern Right Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,2,2.0,3.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,3,3.0,4.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,4,4.0,5.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,5,5.0,6.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,6,6.0,7.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,7,7.0,8.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,8,8.0,9.0,khong,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,9,9.0,10.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,10,10.0,11.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,11,11.0,12.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,12,12.0,13.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,13,13.0,14.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,14,14.0,15.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,15,15.0,16.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,16,16.0,17.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,17,17.0,18.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,18,18.0,19.0,Long-Finned Pilot Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,19,19.0,20.0,Long-Finned Pilot Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,20,20.0,21.0,Long-Finned Pilot Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,21,21.0,22.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,22,22.0,23.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,23,23.0,24.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,24,24.0,25.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,25,25.0,26.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,26,26.0,27.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,27,27.0,28.0,Northern Right Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,28,28.0,29.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,29,29.0,30.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,30,30.0,31.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,31,31.0,32.0,Northern Right Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,32,32.0,33.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,33,33.0,34.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,34,34.0,35.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,35,35.0,36.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,36,36.0,37.0,Harp Seal,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,37,37.0,38.0,Northern Right Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,38,38.0,39.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,39,39.0,40.0,Ross Seal,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,40,40.0,41.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,41,41.0,42.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,42,42.0,43.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,43,43.0,44.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,44,44.0,45.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,45,45.0,46.0,Ross Seal,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,46,46.0,47.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,47,47.0,48.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,48,48.0,49.0,Northern Right Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,49,49.0,50.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,50,50.0,51.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,51,51.0,52.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,52,52.0,53.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,53,53.0,54.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,54,54.0,55.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,55,55.0,56.0,Walrus,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,56,56.0,57.0,Walrus,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,57,57.0,58.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,58,58.0,59.0,Northern Right Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,59,59.0,60.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,60,60.0,61.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,61,61.0,62.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,62,62.0,63.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,63,63.0,64.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,64,64.0,65.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,65,65.0,66.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,66,66.0,67.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,67,67.0,68.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,68,68.0,69.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,69,69.0,70.0,Northern Right Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,70,70.0,71.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,71,71.0,72.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,72,72.0,73.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,73,73.0,74.0,Ross Seal,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,74,74.0,75.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,75,75.0,76.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,76,76.0,77.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,77,77.0,78.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,78,78.0,79.0,Walrus,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,79,79.0,80.0,Walrus,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,80,80.0,81.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,81,81.0,82.0,Long-Finned Pilot Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,82,82.0,83.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,83,83.0,84.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,84,84.0,85.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,85,85.0,86.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,86,86.0,87.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,87,87.0,88.0,Northern Right Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,88,88.0,89.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,89,89.0,90.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,90,90.0,91.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,91,91.0,92.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,92,92.0,93.0,Harp Seal,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,93,93.0,94.0,Harp Seal,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,94,94.0,95.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,95,95.0,96.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,96,96.0,97.0,Ross Seal,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,97,97.0,98.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,98,98.0,99.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,99,99.0,100.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,100,100.0,101.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,101,101.0,102.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,102,102.0,103.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,103,103.0,104.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,104,104.0,105.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,105,105.0,106.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,106,106.0,107.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,107,107.0,108.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,108,108.0,109.0,Ross Seal,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,109,109.0,110.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,110,110.0,111.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,111,111.0,112.0,Ross Seal,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,112,112.0,113.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,113,113.0,114.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,114,114.0,115.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,115,115.0,116.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,116,116.0,117.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,117,117.0,118.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,118,118.0,119.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,119,119.0,120.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,120,120.0,121.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,121,121.0,122.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,122,122.0,123.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,123,123.0,124.0,Pantropical Spotted Dolphin,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,124,124.0,125.0,Sperm Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,125,125.0,126.0,Long-Finned Pilot Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,126,126.0,127.0,Long-Finned Pilot Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,127,127.0,128.0,Long-Finned Pilot Whale,Ross Seal
audio2025_rec/Ross Seal/Ross Seal.wav,128,128.0,129.0,Pantropical Spotted Dolphin,Ross Seal
