File,Window,Time Start,Time End,Predicted,Ground Truth
clean/Sperm Whale/Sperm Whale_62.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_63.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_64.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_65.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_66.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_67.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_68.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_69.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_70.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_71.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_72.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_73.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_74.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_75.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_76.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_77.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_78.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_79.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_80.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_81.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_82.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_83.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_84.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_85.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_86.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_87.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_88.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_89.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_90.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_91.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_92.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_93.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_94.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_95.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_96.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_97.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_98.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_99.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_100.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_101.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_102.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_103.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_104.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_105.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_106.wav,0,0.0,1.0,Northern Right Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_107.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_108.wav,0,0.0,1.0,Long-Finned Pilot Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_109.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_110.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_111.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_112.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_113.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_114.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_115.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_116.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_117.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_118.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_119.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_120.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_121.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_122.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_123.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_124.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_125.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_126.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Sperm Whale
clean/Sperm Whale/Sperm Whale_127.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_128.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_129.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_130.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_131.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_132.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_133.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_134.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_135.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_136.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_137.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_138.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_139.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_140.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_141.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_142.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_143.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_144.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_145.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_146.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_147.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_148.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_149.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_150.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_151.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_152.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_153.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_154.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_155.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_156.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_157.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_158.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_159.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_160.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_161.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_162.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_163.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_164.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Walrus/Walrus_0.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_1.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_2.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_3.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_4.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_5.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_6.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_7.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_8.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_9.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_10.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_11.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_12.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_13.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_14.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_15.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_16.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_17.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_18.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_19.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_20.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_21.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_22.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_23.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_24.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_25.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_26.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_27.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_28.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_29.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_30.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_31.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_32.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_33.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_34.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_35.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_36.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_37.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_38.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_39.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_40.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_41.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_42.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_43.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_44.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_45.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_46.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_47.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_48.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_49.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_50.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_51.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_52.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_53.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_54.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_55.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_56.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_57.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_58.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_59.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_60.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_61.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_62.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_63.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_64.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_65.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_66.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_67.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_68.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_69.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_70.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_71.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_72.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_73.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_74.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_75.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_76.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_77.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_78.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_79.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_80.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_81.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_82.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_83.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_84.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_85.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_86.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_87.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_88.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_89.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_90.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_91.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_92.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_93.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_94.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_95.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_96.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_97.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_98.wav,0,0.0,1.0,Beluga White Whale,Walrus
clean/Walrus/Walrus_99.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_100.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_101.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_102.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_103.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_104.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_105.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_106.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_107.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_108.wav,0,0.0,1.0,khong,Walrus
clean/Walrus/Walrus_109.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_110.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_111.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_112.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_113.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_114.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_115.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_116.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_117.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_118.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_119.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_120.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_121.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_122.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_123.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_124.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_125.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_126.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_127.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_128.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_129.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_130.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_131.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_132.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_133.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_134.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_135.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_136.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_137.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_138.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_139.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_140.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_141.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_142.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_143.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_144.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_145.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_146.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_147.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_148.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_149.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_150.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_151.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_152.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_153.wav,0,0.0,1.0,Walrus,Walrus
clean/Walrus/Walrus_154.wav,0,0.0,1.0,Walrus,Walrus
clean/White-beaked Dolphin/White-beaked Dolphin_0.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_1.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_2.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_3.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_4.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_5.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_6.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_7.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_8.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_9.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_10.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_11.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_12.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_13.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_14.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_15.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_16.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_17.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_18.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_19.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_20.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_21.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_22.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_23.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_24.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_25.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_26.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_27.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_28.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_29.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_30.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_31.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_32.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_33.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_34.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_35.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_36.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_37.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_38.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_39.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_40.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_41.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_42.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_43.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_44.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_45.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_46.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
